chrom chromStart chromEnd signalValue
chr1 43096181 43122467 1.47464
chr1 43257974 43267051 1.55486
chr1 43340498 43360332 1.37304
chr1 43362298 43382080 1.37665
chr1 43470688 43499307 1.55238
chr1 43506703 43528594 1.76615
chr1 43532613 43535094 2.54385
chr1 43558340 43559709 2.54102
chr1 43573094 43573342 11.0211
chr1 43586167 43625233 1.86615
chr1 43638546 43639447 3.14387
chr1 43640841 43643859 2.61814
chr1 43648373 43649886 2.36487
chr1 43726617 43761392 1.44477
chr1 43766955 43777438 1.59757
chr1 43806004 43806514 3.60534
chr1 43921758 43922336 3.35314
chr1 43955084 43964487 1.51152
chr1 43974900 44009971 2.01354
chr1 44014126 44021298 1.51746
chr1 44024900 44025905 2.57129
chr1 44031020 44033149 2.52094
chr1 44058250 44063274 1.59254
chr1 44062617 44062824 5.28161
chr1 44064457 44096443 1.4651
chr1 44479627 44480961 2.45868
chr1 44505525 44561471 1.50562
chr1 44568905 44592488 1.73426
chr1 44598740 44599800 2.48476
chr1 44600338 44600539 5.43927
chr1 44601657 44602658 2.58157
chr1 44606526 44607585 2.53403
chr1 44625113 44630118 1.59859
chr1 44625505 44643363 1.35801
chr1 44821973 45094040 2.27683
chr1 44837210 44837310 8.44818
chr1 44847017 44847160 6.95038
chr1 44903321 44903469 7.05134
chr1 44943308 44943443 6.99414
chr1 44945689 44945831 7.34929
chr1 45049761 45049900 7.15039
chr1 45072137 45072238 8.36454
chr1 45573815 45597612 1.3386
chr1 45579197 45580234 2.53987
chr1 45599516 45620779 1.4654
chr1 45654177 45706033 1.73745
chr1 45716398 45718492 2.53934
chr1 45720017 45721787 2.47072
chr1 45725073 45734121 1.55435
chr1 46220305 46228909 1.49016
chr1 46605409 46605610 5.43927
chr1 46669577 46669977 4.72104
chr1 46859317 46859871 3.31899
chr1 46860350 46860483 7.84661
chr1 46860835 46861536 3.19013
chr1 46864807 46865177 4.56659
chr1 46865993 46866203 5.67945
chr1 46877117 47021857 2.3536
chr1 47186122 47196121 1.5755
chr1 47200523 47239789 1.5858
chr1 47261111 47290951 1.45055
chr1 47324677 47324881 5.35928
chr1 47324679 47325322 3.47789
chr1 47430988 47442242 1.40863
chr1 47448931 47449433 3.4648
chr1 47457420 47474103 1.3196
chr1 47477758 47520072 1.62073
chr1 47603106 47604187 2.43649
chr1 47615851 47616052 5.43927
chr1 47626221 47627348 2.46933
chr1 47627517 47628541 2.57211
chr1 47635129 47716453 2.1021
chr1 47808028 48747650 1.76383
chr1 48430765 48431006 15.6715
chr1 48482396 48482503 7.8955
chr1 48906364 49479893 1.69267
chr1 49102887 49103019 7.90605
chr1 49115840 49115942 8.28253
chr1 49257800 49257921 6.98197
chr1 50485680 50495119 1.52155
chr1 50506719 50519777 1.861
chr1 50559629 50690924 1.76911
chr1 50709204 50725242 1.66394
chr1 50737659 50745576 1.50648
chr1 50759032 50845525 1.6191
chr1 50862678 50863186 3.42388
chr1 50865316 50866388 2.45694
chr1 50871006 50902294 3.2211
chr1 51503370 51504399 2.55962
chr1 51512312 51567022 1.6123
chr1 51539174 51539320 7.82869
chr1 51541791 51541920 6.93421
chr1 51580147 51591819 1.63493
chr1 51640653 51641689 2.59029
chr1 51655380 51655959 3.17568
chr1 51657360 51657599 5.19824
chr1 51755853 51755957 8.60109
chr1 51787697 51800870 1.76176
chr1 51796821 51797063 5.33915
chr1 51797290 51797393 8.20212
chr1 51809586 51811522 3.43965
chr1 52076805 52077306 3.47172
chr1 52078167 52078809 3.17368
chr1 52342371 52405301 1.68362
chr1 52451727 52466691 1.85975
chr1 52591292 52595486 2.98598
chr1 52608597 52609670 2.54728
chr1 52610854 52611575 2.96379
chr1 52610901 52612005 2.43074
chr1 52628272 52628396 7.21382
chr1 52628280 52628503 5.34836
chr1 52688367 52694415 1.55298
chr1 52699105 52705408 1.54534
chr1 53019321 53021212 2.41775
chr1 53040630 53056965 1.7067
chr1 53058859 53072845 1.73752
chr1 53077642 53077828 6.67946
chr1 53082861 53083538 3.0096
chr1 53082901 53084145 2.59661
chr1 53094886 53095389 3.45792
chr1 53095930 53096608 3.07846
chr1 53096793 53101259 3.82784
chr1 53110688 53116422 1.55135
chr1 53122078 53127091 1.59604
chr1 53308897 53309129 5.14088
chr1 53308901 53309924 2.57463
chr1 53393118 53394216 2.44403
chr1 53520960 53535499 2.02007
chr1 53569557 53582304 1.6413
chr1 53582784 53602254 1.65651
chr1 53609912 53611103 2.46181
chr1 53614450 53616743 2.449
chr1 53626635 53658561 1.86633
chr1 53819175 53827568 1.50394
chr1 53840630 53856964 2.08711
chr1 53858155 53891449 1.76577
chr1 53895826 53896368 3.39248
chr1 53896543 53897294 3.11009
chr1 53901338 53903261 2.4292
chr1 53911850 53913422 2.33934
chr1 53913691 53914730 2.63064
chr1 53916529 53921756 2.51946
chr1 53931414 53968892 1.73969
chr1 53970797 54217793 1.91823
chr1 53994069 53994186 7.64541
chr1 54029982 54030090 7.82239
chr1 54030848 54030952 8.12325
chr1 54034879 54034987 7.82239
chr1 54139434 54139579 6.85451
chr1 54152280 54152410 7.26314
chr1 54169984 54170087 8.6846
chr1 54171881 54172043 7.05549
chr1 54472643 54487256 1.64596
chr1 54585260 54586502 2.36072
chr1 54587286 54588642 2.34549
chr1 54593505 54594589 2.65897
chr1 54594368 54594514 7.48832
chr1 54604713 54611166 1.54792
chr1 54618922 54619805 3.32052
chr1 54880702 54881349 3.30277
chr1 54881873 54882453 3.51293
chr1 54886074 54887428 2.60588
chr1 54938119 54942193 3.52526
chr1 54942851 54943623 3.15423
chr1 54952156 54953798 3.54101
chr1 54961367 54969013 3.00277
chr1 54972227 54981019 1.46395
chr1 54982416 54983486 2.55443
chr1 55003509 55004550 2.67332
chr1 55006655 55006886 5.16314
chr1 55009425 55009978 3.41486
chr1 55023798 55024332 3.4433
chr1 55114226 55116340 2.58584
chr1 55131047 55179168 1.547
chr1 55301169 55301773 3.5379
chr1 55384648 55399900 1.59655
chr1 55403247 55404265 2.53846
chr1 55405623 55407901 2.55239
chr1 55418234 55424721 1.60109
chr1 55431062 55491446 1.86159
chr1 55491804 55527108 1.90312
chr1 55684007 55704627 1.75452
chr1 55688627 55688828 5.43927
chr1 55688953 55689060 8.35994
chr1 55702197 55702324 7.43471
chr1 55708906 55710577 2.52788
chr1 55748048 55748618 3.22583
chr1 55759062 55900017 1.72473
chr1 55906415 55917019 1.65432
chr1 55925439 55957505 1.70631
chr1 55962805 56001578 1.81744
chr1 56002763 56010005 1.59887
chr1 56033085 56048855 1.81197
chr1 56053608 56054960 2.64649
chr1 56053918 56054132 5.10885
chr1 56074046 56082973 1.52531
chr1 56091672 56116015 1.40452
chr1 56145881 56196146 1.59175
chr1 56273749 56363470 1.65335
chr1 56366923 56400438 1.46646
chr1 56405245 56436625 1.40787
chr1 56437431 56463458 1.4053
chr1 56606331 56708067 1.45565
chr1 56615797 56615999 5.41235
chr1 56616245 56616349 8.12325
chr1 56618584 56618784 5.46647
chr1 56710225 56739393 1.46694
chr1 56746354 56792309 1.64912
chr1 56799475 56800260 3.03869
chr1 56813171 57056341 1.87197
chr1 57096307 57096537 4.96952
chr1 57103306 57117514 2.30148
chr1 57108150 57108357 5.28161
chr1 57109861 57110778 5.74448
chr1 57111208 57112213 5.48872
chr1 57112380 57112502 7.33208
chr1 57112830 57112949 7.93453
chr1 57126161 57143805 1.40264
chr1 57156582 57198699 1.51739
chr1 57202035 57211314 1.58528
chr1 57213675 57223765 1.63024
chr1 57240736 57315481 1.65285
chr1 57319369 57351729 1.56027
chr1 57353600 57492776 1.62251
chr1 57496792 57667560 1.62558
chr1 57514632 57514744 7.54302
chr1 57527540 57527698 6.29053
chr1 57673290 57685081 1.38663
chr1 57693750 57799499 1.37738
chr1 57809414 57819187 1.56108
chr1 57840098 57900341 1.65642
chr1 57889173 57889336 7.0122
chr1 57889793 57889945 8.50049
chr1 57890332 57890441 7.75063
chr1 57912468 57921781 1.54747
chr1 57930193 57940231 1.39115
chr1 57950335 57968247 1.36778
chr1 57969070 57986705 1.35827
chr1 58013040 58020357 1.55531
chr1 58084624 58118516 1.65396
chr1 58194496 58204729 1.40835
chr1 58207265 58234933 1.51773
chr1 58267490 58291412 1.43963
chr1 58308201 58377236 1.4973
chr1 58387970 58398336 1.60601
chr1 58415055 58422524 1.53031
chr1 58444665 58487156 1.79993
chr1 58487262 58513513 2.01613
chr1 58524557 58527981 2.65602
chr1 58534260 58560853 1.78651
chr1 58608783 58633666 1.42597
chr1 58641588 58734376 1.71653
chr1 58758421 58764548 1.59784
chr1 58768683 58787349 1.74649
chr1 58802973 58815685 1.66146
chr1 58816741 58835692 1.71761
chr1 58863362 58894205 1.6644
chr1 58903035 58913166 1.5893
chr1 59010539 59047304 1.89103
chr1 59050547 59051225 3.07846
chr1 59051661 59052546 3.31301
chr1 59054251 59057200 2.57828
chr1 59057302 59059776 2.53096
chr1 59060488 59061150 3.22794
chr1 59061726 59064467 2.44759
chr1 59069564 59088213 1.68147
chr1 59179454 59188568 1.55945
chr1 59200174 59268298 1.45605
chr1 59209974 59210307 4.92475
chr1 59234766 59234966 5.46647
chr1 59283159 59290246 1.53566
chr1 59313073 59318414 1.60037
chr1 59556725 59558189 2.54586
chr1 59570857 59596196 1.45914
chr1 59629183 59631579 2.63409
chr1 59650488 59671883 1.40991
chr1 59751572 59751674 8.28253
chr1 60235791 60250715 1.68825
chr1 60253018 60262893 1.57012
chr1 60269654 60281949 1.68143
chr1 60368371 60468132 1.72058
chr1 60470871 60504061 1.55719
chr1 60533705 60551428 1.92915
chr1 60603351 60643379 1.45257
chr1 60755238 60767549 1.38053
chr1 60829151 60829773 3.27573
chr1 60866574 60867122 3.5367
chr1 61081364 61091624 1.60323
chr1 61236572 62172611 1.6567
chr1 61696444 61696616 6.93421
chr1 61774512 61774621 8.20654
chr1 61823065 61823176 7.61097
chr1 61832969 61833112 7.99293
chr1 61845598 61845735 7.25477
chr1 61851460 61851567 7.8955
chr1 61873808 61873933 7.55367
chr1 61894984 61895088 8.60109
chr1 61898744 61898848 8.12325
chr1 62060560 62060776 5.06155
chr1 62062261 62062362 8.36454
chr1 62645635 62646771 2.53725
chr1 62694195 62694943 2.98968
chr1 62696805 62696958 7.47052
chr1 62706511 62717440 1.45507
chr1 62707124 62707244 7.45428
chr1 62708301 62708962 3.15764
chr1 62738404 62793649 1.99159
chr1 62795568 62820665 1.45341
chr1 62798011 62798122 7.61097
chr1 62832666 62869914 1.54897
chr1 62833886 62835067 2.56681
chr1 62879414 62879982 3.23719
chr1 62885218 62885320 8.28253
chr1 62894147 62894252 8.04589
chr1 62895455 62898258 2.30481
chr1 63231343 63231987 3.00949
chr1 63242850 63244766 2.48995
chr1 63246816 63247859 2.52526
chr1 63335345 63482010 1.83547
chr1 63487033 63647520 1.90127
chr1 63648774 63680539 1.55664
chr1 63709952 63711265 2.38446
chr1 63718561 63728785 1.57971
chr1 63730454 63748511 1.65403
chr1 63735453 63735660 5.28161
chr1 63738894 63739111 5.03822
chr1 63747239 63747454 5.08509
chr1 63760419 63760922 3.45792
chr1 63770708 63770831 7.67649
chr1 63771624 63772302 3.15176
chr1 63777603 63803829 3.50174
chr1 63805659 63823995 1.78606
chr1 63810830 63810937 8.35994
chr1 63811813 63811940 7.04341
chr1 64100224 65652446 1.57257
chr1 64361155 64361259 8.12325
chr1 64362127 64362249 7.33208
chr1 64368302 64368482 6.90211
chr1 64368584 64368806 6.49171
chr1 64370340 64370509 6.4692
chr1 64699503 64699767 6.77662
chr1 64707967 64708177 5.20616
chr1 64727362 64727467 8.04589
chr1 64730761 64730967 5.30725
chr1 64941834 64941935 8.36454
chr1 64982143 64982285 6.99932
chr1 65496882 65496983 8.36454
chr1 65525977 65526077 8.44818
chr1 65528265 65528387 8.55409
chr1 65706723 65758836 1.53435
chr1 65769080 65782880 1.80415
chr1 65789585 65800947 1.66642
chr1 65801067 65820770 1.57638
chr1 65861320 65889028 1.50298
chr1 65935892 65947033 1.3917
chr1 65941580 65947133 1.58402
chr1 65990045 65990611 3.24863
chr1 65991144 65994269 2.71932
chr1 66092100 66109471 1.33886
chr1 66146047 66179096 1.54879
chr1 66187313 66195434 1.5176
chr1 66217735 66217993 5.20066
chr1 66218714 66219360 3.15403
chr1 66236128 66243722 1.60328
chr1 66252584 66277491 1.7558
chr1 66287505 66300788 1.57507
chr1 66332942 66339633 1.50029
chr1 66373306 66373807 3.47172
chr1 66375608 66376608 2.58415
chr1 66400465 66436731 1.4717
chr1 66441479 66467716 1.40352
chr1 66471886 66483220 1.38115
chr1 66498850 66524708 1.43947
chr1 66532983 66566402 1.37848
chr1 66592876 66653310 1.67339
chr1 66658881 66659907 3.29364
chr1 66668704 66716221 1.7863
chr1 66689391 66689497 7.96998
chr1 66702328 66702446 7.15948
chr1 66908434 66950578 1.47397
chr1 66951938 67202847 1.80096
chr1 67101022 67101141 7.51692
chr1 67108843 67109098 5.45673
chr1 67207659 67225626 2.37592
chr1 67232985 67246904 1.62092
chr1 67262139 67271844 1.58226
chr1 67275776 67276403 3.48738
chr1 67277929 67278132 5.38568
chr1 67280591 67281658 2.51503
chr1 67297554 67298099 3.3738
chr1 67327114 67328434 2.40946
chr1 67363082 67380919 1.38746
chr1 67517776 67533536 1.90141
chr1 67538143 67540634 2.47379
chr1 67548456 67613431 1.71706
chr1 67621793 67623230 2.31703
chr1 67686234 67695724 1.53956
chr1 67724935 67732326 1.49267
chr1 67740874 67741090 5.29162
chr1 67746797 67747312 3.37734
chr1 67750097 67750663 3.33643
chr1 67755968 67789953 1.70208
chr1 67760843 67760989 8.50945
chr1 67764347 67764552 5.33314
chr1 67772775 67773293 4.79683
chr1 67773807 67774434 4.67626
chr1 67913504 67955154 1.53798
chr1 67967025 67968101 2.54018
chr1 67968806 67969669 3.2823
chr1 67990143 67990859 3.53974
chr1 68011088 68011188 8.44818
chr1 68014920 68154773 1.72517
chr1 68115612 68115755 6.95038
chr1 68120079 68120335 5.43541
chr1 68132497 68132650 6.82091
chr1 68162883 68196041 1.41031
chr1 68204386 68368796 1.91484
chr1 68373918 68375109 2.46181
chr1 68376996 68378410 2.28443
chr1 68378942 68379989 2.61054
chr1 68384726 68395534 1.65068
chr1 68399278 68427670 1.76258
chr1 68439026 68452702 1.41353
chr1 68486880 68494594 1.54613
chr1 68511121 68521587 1.66189
chr1 68558475 68648683 1.91491
chr1 68578575 68578679 8.12325
chr1 68627736 68627866 8.02768
chr1 68651633 68709678 1.85185
chr1 68711403 68722092 1.42265
chr1 68711830 68713288 2.45408
chr1 68755149 68763105 1.47412
chr1 68755362 68852723 1.52412
chr1 68868245 68876219 1.57674
chr1 68892434 68909708 1.69736
chr1 68915373 68935953 1.70239
chr1 68963467 68963714 5.02988
chr1 70032776 70032974 6.77662
chr1 70033411 70033969 3.47332
chr1 70034206 70035783 3.49789
chr1 70236523 70246190 1.5782
chr1 70444393 70449485 1.59079
chr1 70494038 70518330 1.34405
chr1 70537257 70551443 1.56939
chr1 70554202 70555376 2.45513
chr1 70564919 70575860 1.64878
chr1 70584664 70586119 2.59576
chr1 70586336 70587433 2.49155
chr1 70594796 70604209 1.53103
chr1 70846623 70858991 1.59516
chr1 70872139 70873197 2.53643
chr1 70930365 70935376 1.59667
chr1 70954215 70959371 1.58069
chr1 70959951 70980421 1.38865
chr1 70989481 71025313 1.70311
chr1 71028267 71035728 1.55859
chr1 71052601 71053139 3.32533
chr1 71091555 71111949 1.40844
chr1 71123158 71175894 1.3777
chr1 71242963 71248070 1.60558
chr1 71252569 71261078 1.48928
chr1 71346228 71358717 1.55185
chr1 71366031 71368982 2.57654
chr1 71433293 71462243 1.3561
chr1 71466244 71475663 1.53533
chr1 71488716 71519311 1.87768
chr1 71498962 71499121 6.87606
chr1 71511182 71511393 6.3591
chr1 71963825 71964437 3.32925
chr1 71987997 71994260 1.5314
chr1 72002977 72009242 1.51505
chr1 72054077 72055497 2.27478
chr1 72736691 72760935 2.03749
chr1 74281319 74281528 5.46885
chr1 74284320 74292473 1.49336
chr1 74344443 74345477 2.54724
chr1 74862357 74909580 1.50065
chr1 74918489 75096469 1.78169
chr1 75123174 75155670 1.65314
chr1 75232401 75312379 1.52793
chr1 75321984 75323004 2.5822
chr1 75324845 75325851 2.61814
chr1 75581848 75639591 2.08186
chr1 75654611 75666013 1.66057
chr1 75695592 75716025 1.39603
chr1 75777138 75785794 1.51566
chr1 75792586 75803146 1.55768
chr1 76035262 76036517 2.37586
chr1 76072744 76088823 2.36747
chr1 76427993 76436172 1.49468
chr1 76438938 76439963 2.52112
chr1 76439016 76444107 1.62039
chr1 76470921 76475997 1.61539
chr1 76482651 76490438 1.55078
chr1 76491204 76501336 1.59405
chr1 76507759 76515443 1.61037
chr1 76523469 76561193 1.53338
chr1 76565741 76577262 1.39324
chr1 76570639 76577508 1.52652
chr1 76590543 76597442 1.54149
chr1 76602034 76622314 1.69571
chr1 76626426 76627897 2.46618
chr1 76639810 76675956 1.47521
chr1 76677615 76695739 1.36001
chr1 76711149 76788282 1.63131
chr1 76795101 76803119 1.56188
chr1 76830229 76835506 1.57269
chr1 76963288 76972324 1.51791
chr1 77016746 77044031 1.36418
chr1 77053807 77071455 1.33474
chr1 77076022 77076130 7.82239
chr1 77080543 77093761 1.37979
chr1 77181952 77198747 1.40845
chr1 77209757 77217060 1.51746
chr1 77226913 77237241 1.60229
chr1 77243105 77249544 1.58216
chr1 77269201 77309085 1.50516
chr1 77311786 77362904 1.85295
chr1 77366055 77376168 1.60687
chr1 77380283 77430213 1.55167
chr1 77455219 77463601 1.5237
chr1 77481984 77543018 1.62274
chr1 77647148 78068721 1.45912
chr1 77813388 77813588 5.46647
chr1 77829185 77829295 7.68016
chr1 77975558 77975697 7.50791
chr1 77975928 77976142 5.57329
chr1 78152741 78152971 6.26591
chr1 78499645 78499756 8.05868
chr1 78499655 78499856 5.43927
chr1 78500423 78500546 6.86844
chr1 78508446 78514516 3.66778
chr1 78532180 78533201 2.57967
chr1 78534219 78535069 3.15711
chr1 78535833 78538527 2.39806
chr1 78556785 78572120 1.6106
chr1 78579330 78601329 1.37572
chr1 78630513 78641213 1.58839
chr1 78643585 78644848 2.47886
chr1 78681611 78707403 1.51637
chr1 78714886 78725685 1.54622
chr1 78737549 78745889 1.50754
chr1 78763041 78771910 1.51848
chr1 78784338 78785442 2.43074
chr1 78789741 78791739 2.46237
chr1 78811051 78859547 1.52172
chr1 78887304 78894270 1.57661
chr1 78905934 78910935 1.59986
chr1 78941483 78942867 2.36986
chr1 78956111 78958227 3.85161
chr1 78982146 79012136 1.38364
chr1 79002485 79002662 5.61527
chr1 79002491 79002767 4.86149
chr1 79043637 79076340 1.50592
chr1 79110717 79476924 1.13542
chr1 79531651 79537428 1.57421
chr1 79546672 79553738 1.51209
chr1 79637906 80143782 1.24013
chr1 80151282 80157449 1.5633
chr1 80171012 80171223 5.18149
chr1 81601742 81602286 3.1973
chr1 81665674 81673041 1.50428
chr1 81701788 81710012 1.56506
chr1 81724234 81752906 1.36752
chr1 81759008 81805816 1.56492
chr1 81808730 81995611 1.74204
chr1 82027972 82067370 1.67761
chr1 82043777 82044000 5.57121
chr1 82043882 82044014 6.77662
chr1 82081464 82096431 1.38789
chr1 82108050 82149854 1.40631
chr1 82144787 82145054 4.83923
chr1 82145760 82145884 7.21382
chr1 82155420 82187352 1.52516
chr1 82191149 82200060 1.50575
chr1 82203567 82213451 1.57874
chr1 82255133 82289615 1.79572
chr1 82297494 82305170 1.51494
chr1 82313861 82320837 1.56722
chr1 82362055 82367198 1.59434
chr1 82381471 82392935 1.63425
chr1 82400917 82422187 1.38315
chr1 82433733 82456883 1.37172
chr1 82479272 82486162 1.55072
chr1 82487429 82519458 1.39021
chr1 82857129 82869950 1.37601
chr1 83303881 83304891 2.55856
chr1 83436770 83457631 1.4317
chr1 83467958 83479150 1.37647
chr1 84095283 84107282 1.35845
chr1 84157771 84157981 5.44281
chr1 84158716 84158961 5.07094
chr1 84160150 84160884 3.31753
chr1 84171878 84176889 1.59667
chr1 84179605 84186803 1.51889
chr1 84199243 84200641 2.27503
chr1 84202917 84256046 1.57048
chr1 84272551 84274420 2.47279
chr1 84287884 84336255 1.53387
chr1 84361384 84362393 2.61035
chr1 84370860 84380749 1.588
chr1 84384377 84403944 1.37908
chr1 84406737 84416763 1.40273
chr1 84423631 84446933 1.44381
chr1 84452340 84477977 1.66316
chr1 84483515 84484199 3.48738
chr1 84499257 84509587 1.39993
chr1 84503822 84510495 1.49689
chr1 84714685 84735588 1.40743
chr1 84742215 84752707 1.40674
chr1 84762438 84763665 2.43008
chr1 84804019 84851700 1.58108
chr1 84870565 84883401 1.69961
chr1 84913330 84947045 1.6538
chr1 85088611 85104949 1.42047
chr1 85159739 85317678 1.82087
chr1 85233792 85233894 8.28253
chr1 85247776 85247898 8.96143
chr1 85326567 85369884 1.95261
chr1 85372617 85373861 2.31698
chr1 85381067 85386131 1.57996
chr1 85511919 85514009 2.56798
chr1 85515151 85515492 4.95495
chr1 85658907 85699840 1.61592
chr1 85764511 85862936 1.56924
chr1 85868975 85880613 1.43475
chr1 85874705 85881527 1.49333
chr1 85889092 85890221 2.42093
chr1 85896419 85907801 1.3666
chr1 85908975 86059615 2.17598
chr1 86560227 86567994 1.56757
chr1 86587806 86588845 2.53498
chr1 86588283 86588846 3.26594
chr1 86601110 86610737 1.5383
chr1 86619744 86625697 3.815
chr1 86642981 86644204 2.47866
chr1 86648003 86676914 1.67593
chr1 86685937 86698282 1.7028
chr1 86714188 86757358 1.52412
chr1 86758008 86796098 1.56822
chr1 86858300 86980596 1.73228
chr1 86985508 86987164 2.31071
chr1 87022351 87067691 1.79863
chr1 87084713 87087461 2.3871
chr1 87099908 87108623 1.5111
chr1 87211936 87240713 1.6302
