#bin	chrom	chromStart	chromEnd	name	score	strand	signalValue	pValue	qValue
662	chr1	10134286	10134486	.	567	.	5.55737	2.7	-1
662	chr1	10134520	10135081	.	515	.	4.82388	13	-1
662	chr1	10188472	10189700	.	347	.	2.43986	2.6	-1
663	chr1	10229012	10229856	.	615	.	6.24102	14.7	-1
663	chr1	10230017	10230708	.	649	.	6.71375	15	-1
663	chr1	10231851	10234145	.	375	.	2.84388	15.5	-1
663	chr1	10232848	10232984	.	651	.	6.75129	2.3	-1
663	chr1	10233015	10233216	.	650	.	6.73184	6.5	-1
663	chr1	10249526	10250382	.	390	.	3.04854	4.6	-1
663	chr1	10268526	10274642	.	649	.	6.72409	13.5	-1
663	chr1	10275569	10277191	.	606	.	6.10766	15.4	-1
663	chr1	10296707	10297717	.	522	.	4.92819	14.9	-1
663	chr1	10343551	10343778	.	640	.	6.59945	7.7	-1
664	chr1	10359304	10359533	.	651	.	6.75284	8.4	-1
664	chr1	10359652	10359756	.	732	.	7.89928	2.3	-1
664	chr1	10447822	10448746	.	544	.	5.22998	16	-1
664	chr1	10457384	10461868	.	914	.	10.4754	13.9	-1
665	chr1	10488972	10495377	.	743	.	8.05794	13.4	-1
665	chr1	10504645	10505435	.	377	.	2.87503	2.5	-1
665	chr1	10530418	10538437	.	960	.	11.1246	13.3	-1
665	chr1	10554385	10556805	.	798	.	8.8263	13.9	-1
665	chr1	10557254	10557934	.	390	.	3.05585	2.5	-1
665	chr1	10558412	10559246	.	522	.	4.92521	14.6	-1
665	chr1	10569478	10577860	.	525	.	4.96971	13.5	-1
665	chr1	10581136	10582916	.	351	.	2.4977	7.1	-1
665	chr1	10614388	10615581	.	352	.	2.51144	3	-1
666	chr1	10650796	10651967	.	341	.	2.35228	1.4	-1
666	chr1	10653474	10656599	.	451	.	3.91239	13.8	-1
667	chr1	10749581	10750659	.	345	.	2.42073	1.4	-1
667	chr1	10752119	10752256	.	698	.	7.40748	3.9	-1
667	chr1	10752500	10754702	.	768	.	8.4053	14.4	-1
667	chr1	10755520	10755766	.	1000	.	14.1439	15.5	-1
667	chr1	10821262	10821948	.	388	.	3.02912	2.4	-1
667	chr1	10852279	10852508	.	890	.	10.1293	15.7	-1
667	chr1	10853752	10856385	.	358	.	2.60621	14.7	-1
668	chr1	10926408	10928199	.	357	.	2.59028	8.6	-1
668	chr1	10998936	11001736	.	415	.	3.40001	13.8	-1
668	chr1	11004458	11004564	.	754	.	8.20613	3	-1
669	chr1	11023566	11030688	.	536	.	5.11613	14.4	-1
669	chr1	11045471	11046362	.	619	.	6.29147	100	-1
669	chr1	11046461	11047196	.	722	.	7.7583	15.3	-1
669	chr1	11071023	11079860	.	812	.	9.023	13.7	-1
669	chr1	11071411	11075653	.	1000	.	16.1197	13.5	-1
669	chr1	11076311	11077252	.	523	.	4.93007	14.5	-1
669	chr1	11078696	11078838	.	703	.	7.48697	4.5	-1
669	chr1	11111649	11112752	.	354	.	2.54111	2.6	-1
669	chr1	11117274	11124421	.	875	.	9.92599	13.1	-1
669	chr1	11132509	11132647	.	620	.	6.30326	1.4	-1
669	chr1	11132538	11132767	.	577	.	5.69771	4.5	-1
670	chr1	11157314	11161223	.	966	.	11.2128	14.2	-1
671	chr1	11286419	11289595	.	434	.	3.68219	14	-1
671	chr1	11320664	11324250	.	858	.	9.67578	13.8	-1
671	chr1	11331788	11337414	.	974	.	11.3211	13.3	-1
671	chr1	11340275	11342108	.	498	.	4.58732	14.4	-1
671	chr1	11394919	11396986	.	359	.	2.61848	11.3	-1
672	chr1	11433952	11434477	.	402	.	3.22167	1.4	-1
672	chr1	11443633	11444003	.	525	.	4.96311	7.1	-1
672	chr1	11444418	11444763	.	531	.	5.04261	6.6	-1
672	chr1	11467200	11467548	.	586	.	5.83233	10.9	-1
672	chr1	11467646	11467758	.	692	.	7.33504	1.8	-1
673	chr1	11538914	11539916	.	655	.	6.80022	14.7	-1
674	chr1	11710367	11710733	.	491	.	4.48921	4.6	-1
674	chr1	11713627	11716727	.	477	.	4.28689	15.1	-1
674	chr1	11723975	11724244	.	644	.	6.64693	10.5	-1
674	chr1	11724365	11725265	.	789	.	8.6985	14.7	-1
674	chr1	11739440	11742937	.	746	.	8.09793	14.6	-1
674	chr1	11778946	11780535	.	617	.	6.26491	14.2	-1
674	chr1	11790525	11790868	.	592	.	5.91735	11.1	-1
674	chr1	11791601	11791875	.	548	.	5.29106	4.9	-1
84	chr1	11795121	11798618	.	824	.	9.20344	14.6	-1
675	chr1	11801287	11801623	.	520	.	4.89003	5.6	-1
675	chr1	11845302	11845418	.	733	.	7.9153	3.3	-1
675	chr1	11861275	11870815	.	999	.	11.6811	13.9	-1
675	chr1	11874565	11874903	.	851	.	9.57921	15.2	-1
675	chr1	11875035	11875633	.	756	.	8.24272	14.6	-1
675	chr1	11875717	11875992	.	634	.	6.50191	10.2	-1
675	chr1	11901589	11903095	.	437	.	3.72224	14.4	-1
676	chr1	11967134	11970598	.	552	.	5.34309	13.6	-1
676	chr1	11975049	11975312	.	551	.	5.32861	4.6	-1
676	chr1	11980374	11981098	.	570	.	5.60677	14.7	-1
676	chr1	11982437	11982605	.	682	.	7.19122	5.7	-1
676	chr1	11983097	11987330	.	917	.	10.5144	13.4	-1
676	chr1	11989685	11990518	.	412	.	3.36476	7.1	-1
676	chr1	11993909	11995735	.	1000	.	17.1493	14.6	-1
676	chr1	11996413	11996637	.	601	.	6.04062	5.4	-1
676	chr1	12039428	12043265	.	920	.	10.5542	14	-1
676	chr1	12048914	12050972	.	350	.	2.48904	9	-1
677	chr1	12063807	12067203	.	399	.	3.17328	14.1	-1
677	chr1	12078184	12083502	.	726	.	7.81487	14.3	-1
677	chr1	12090650	12158553	.	510	.	4.74546	12.4	-1
678	chr1	12203632	12203769	.	673	.	7.05474	3.1	-1
678	chr1	12207425	12214503	.	546	.	5.264	13.4	-1
678	chr1	12216821	12218861	.	521	.	4.90356	14.6	-1
678	chr1	12220619	12224958	.	526	.	4.9784	13.5	-1
678	chr1	12225855	12235944	.	787	.	8.67445	13.5	-1
678	chr1	12238180	12239667	.	418	.	3.44482	14.6	-1
678	chr1	12257470	12257864	.	530	.	5.02874	8.4	-1
678	chr1	12261460	12262110	.	547	.	5.27858	16	-1
678	chr1	12262457	12262958	.	413	.	3.376	1.9	-1
678	chr1	12264039	12264643	.	395	.	3.12032	1.9	-1
678	chr1	12270438	12271017	.	410	.	3.33851	2.9	-1
678	chr1	12289201	12292689	.	770	.	8.43748	13.7	-1
678	chr1	12294118	12294239	.	682	.	7.18884	2.2	-1
679	chr1	12347634	12348954	.	500	.	4.61284	14.9	-1
679	chr1	12356040	12357404	.	420	.	3.47203	14.6	-1
679	chr1	12403308	12406891	.	595	.	5.96139	14.7	-1
679	chr1	12446122	12447135	.	353	.	2.52836	1.8	-1
680	chr1	12493218	12500092	.	461	.	4.06341	13.2	-1
680	chr1	12508808	12509937	.	616	.	6.24929	14.4	-1
680	chr1	12509825	12509958	.	662	.	6.90357	2.4	-1
680	chr1	12510112	12510432	.	772	.	8.45687	15.4	-1
680	chr1	12532617	12534584	.	346	.	2.43222	7.4	-1
681	chr1	12675952	12680673	.	554	.	5.37399	13.6	-1
682	chr1	12812448	12812548	.	755	.	8.21525	2.5	-1
691	chr1	13991040	13991353	.	611	.	6.17572	10.8	-1
691	chr1	13992517	13993158	.	510	.	4.74957	14.7	-1
691	chr1	13993548	13993797	.	503	.	4.65783	1.7	-1
691	chr1	13993644	13993822	.	596	.	5.97275	2.8	-1
691	chr1	13994075	13994175	.	755	.	8.21525	2.5	-1
691	chr1	13994204	13994308	.	732	.	7.89928	2.3	-1
691	chr1	13994396	13994502	.	722	.	7.75023	2.2	-1
691	chr1	14013679	14014002	.	523	.	4.93723	5.3	-1
692	chr1	14024870	14037683	.	895	.	10.1983	13.4	-1
692	chr1	14038432	14042371	.	635	.	6.52676	13.7	-1
692	chr1	14052160	14052490	.	516	.	4.8325	5.1	-1
692	chr1	14053668	14061575	.	771	.	8.45244	13.3	-1
692	chr1	14073997	14088157	.	745	.	8.07464	12.9	-1
692	chr1	14088751	14089614	.	396	.	3.1358	5.5	-1
692	chr1	14118530	14122549	.	436	.	3.70343	14	-1
693	chr1	14238176	14238917	.	400	.	3.19558	4.3	-1
694	chr1	14329865	14330480	.	396	.	3.14309	2.2	-1
698	chr1	14841711	14845375	.	412	.	3.36323	13.6	-1
698	chr1	14845588	14849346	.	433	.	3.66488	13.9	-1
698	chr1	14866711	14866848	.	747	.	8.11295	5.7	-1
698	chr1	14924707	14928683	.	467	.	4.14457	14	-1
699	chr1	14998377	14998997	.	395	.	3.11774	2.1	-1
699	chr1	15058592	15060830	.	351	.	2.50478	10.5	-1
699	chr1	15065705	15066725	.	355	.	2.55838	2.1	-1
699	chr1	15068328	15069263	.	404	.	3.25612	7.6	-1
701	chr1	15208691	15209008	.	605	.	6.09779	10.7	-1
701	chr1	15251502	15251651	.	678	.	7.13523	4.1	-1
702	chr1	15438475	15438985	.	409	.	3.31642	1.7	-1
703	chr1	15478051	15486605	.	622	.	6.34428	14.4	-1
703	chr1	15494713	15494920	.	554	.	5.36944	2.4	-1
703	chr1	15494949	15495521	.	532	.	5.06906	14.7	-1
703	chr1	15502465	15502712	.	672	.	7.04332	10.8	-1
703	chr1	15502880	15503313	.	521	.	4.91062	9.1	-1
703	chr1	15507938	15508192	.	577	.	5.70768	5.7	-1
703	chr1	15558041	15558365	.	564	.	5.51859	8.1	-1
703	chr1	15558956	15559101	.	645	.	6.66552	2.7	-1
703	chr1	15573269	15574303	.	584	.	5.79526	15.1	-1
703	chr1	15575352	15575839	.	532	.	5.06073	12.1	-1
703	chr1	15578808	15580099	.	418	.	3.44376	15.2	-1
703	chr1	15586955	15588942	.	556	.	5.39917	14.5	-1
704	chr1	15598790	15599095	.	521	.	4.91172	4.5	-1
704	chr1	15666811	15667330	.	405	.	3.25891	1.5	-1
704	chr1	15667110	15667269	.	625	.	6.38255	2.8	-1
704	chr1	15668198	15669043	.	534	.	5.08985	14.6	-1
704	chr1	15671314	15673567	.	365	.	2.7026	15.1	-1
704	chr1	15682491	15683013	.	416	.	3.42533	2.5	-1
704	chr1	15709999	15713547	.	462	.	4.07248	13.6	-1
705	chr1	15734831	15745309	.	720	.	7.72517	13	-1
705	chr1	15841674	15841952	.	530	.	5.0411	4.1	-1
705	chr1	15848551	15855993	.	954	.	11.039	13.4	-1
705	chr1	15857414	15859155	.	349	.	2.47038	6.4	-1
706	chr1	15898189	15898452	.	667	.	6.98232	11.6	-1
706	chr1	15905339	15906968	.	493	.	4.50915	14.4	-1
706	chr1	15909972	15912597	.	454	.	3.95805	14.2	-1
706	chr1	15929391	15930697	.	1000	.	12.4698	14.4	-1
706	chr1	15942168	15950264	.	930	.	10.6964	14.4	-1
706	chr1	15950809	15951813	.	406	.	3.27301	8.8	-1
706	chr1	15952421	15955803	.	443	.	3.80084	13.8	-1
707	chr1	16009291	16015488	.	647	.	6.69859	14.2	-1
707	chr1	16022313	16025697	.	712	.	7.61147	13.7	-1
708	chr1	16155763	16158884	.	406	.	3.28257	100	-1
708	chr1	16156566	16156710	.	696	.	7.38298	4.4	-1
708	chr1	16156878	16157972	.	533	.	5.07987	14.8	-1
708	chr1	16158326	16158694	.	527	.	4.99008	7.2	-1
708	chr1	16158979	16165147	.	892	.	10.1617	13.4	-1
708	chr1	16169393	16180294	.	1000	.	12.3594	13.3	-1
708	chr1	16181375	16181581	.	555	.	5.39551	2.4	-1
708	chr1	16183341	16183566	.	523	.	4.93989	1.8	-1
708	chr1	16184752	16185225	.	550	.	5.31268	13.3	-1
708	chr1	16208360	16214386	.	545	.	5.2447	13.5	-1
708	chr1	16219573	16220683	.	362	.	2.6557	3.7	-1
708	chr1	16242358	16243948	.	619	.	6.29137	14.7	-1
708	chr1	16244129	16244368	.	546	.	5.25711	3.4	-1
708	chr1	16245113	16246416	.	549	.	5.30351	14.5	-1
709	chr1	16273299	16277949	.	514	.	4.81171	13.4	-1
709	chr1	16288408	16295796	.	592	.	5.90653	13.1	-1
709	chr1	16297953	16304084	.	651	.	6.75494	14.1	-1
709	chr1	16338155	16342042	.	433	.	3.65514	13.5	-1
710	chr1	16400230	16400419	.	662	.	6.90357	6.3	-1
710	chr1	16405475	16405884	.	708	.	7.56186	15.7	-1
710	chr1	16467693	16468084	.	532	.	5.06733	8.5	-1
710	chr1	16472846	16473586	.	391	.	3.06929	3.3	-1
710	chr1	16481016	16482648	.	419	.	3.46447	14.4	-1
710	chr1	16489045	16489186	.	683	.	7.19734	3.7	-1
710	chr1	16494208	16494925	.	584	.	5.7963	15	-1
711	chr1	16531673	16534969	.	498	.	4.58911	14.3	-1
711	chr1	16541968	16545117	.	631	.	6.46072	15	-1
711	chr1	16561843	16565487	.	822	.	9.17697	13.7	-1
711	chr1	16574819	16576822	.	464	.	4.10147	15	-1
711	chr1	16575223	16575742	.	628	.	6.42471	14.8	-1
711	chr1	16575895	16576129	.	656	.	6.81506	9	-1
711	chr1	16576319	16576496	.	618	.	6.27952	3.6	-1
712	chr1	16647571	16648338	.	570	.	5.60746	14.7	-1
712	chr1	16649133	16649236	.	738	.	7.97597	2.3	-1
712	chr1	16649320	16649489	.	699	.	7.43461	6.5	-1
712	chr1	16674720	16680685	.	1000	.	12.1602	13.4	-1
712	chr1	16689902	16690038	.	626	.	6.39595	1.5	-1
712	chr1	16692260	16701507	.	798	.	8.82674	13	-1
712	chr1	16710835	16715970	.	626	.	6.39941	13.4	-1
712	chr1	16746865	16747970	.	690	.	7.30341	14.3	-1
712	chr1	16765897	16771016	.	902	.	10.2994	13.8	-1
1	chr1	16775307	16779919	.	479	.	4.3065	13.9	-1
713	chr1	16824166	16827282	.	591	.	5.89329	13.7	-1
713	chr1	16838642	16842354	.	502	.	4.63462	13.9	-1
713	chr1	16861100	16861239	.	665	.	6.95324	3	-1
713	chr1	16861501	16861679	.	654	.	6.78722	5.2	-1
713	chr1	16870231	16870450	.	595	.	5.95787	4.9	-1
713	chr1	16871009	16871576	.	668	.	6.9888	14.8	-1
713	chr1	16871704	16872040	.	753	.	8.19799	15.7	-1
713	chr1	16878219	16878458	.	617	.	6.2681	7.1	-1
714	chr1	16916927	16953985	.	385	.	2.97842	12.7	-1
714	chr1	16921335	16921578	.	666	.	6.96039	10.2	-1
714	chr1	16937898	16942129	.	1000	.	13.6603	14	-1
714	chr1	16948061	16948176	.	679	.	7.14369	1.7	-1
714	chr1	16966000	16966512	.	408	.	3.30347	1.7	-1
714	chr1	16968117	16968234	.	699	.	7.43461	2.4	-1
714	chr1	16968552	16972914	.	1000	.	24.5835	15.4	-1
714	chr1	16978105	16978368	.	551	.	5.32861	4.6	-1
714	chr1	17002819	17003932	.	343	.	2.38803	1.3	-1
715	chr1	17052035	17052562	.	414	.	3.39284	2.4	-1
715	chr1	17052962	17055471	.	649	.	6.72197	15.1	-1
715	chr1	17056129	17056263	.	633	.	6.49142	1.6	-1
716	chr1	17188939	17189165	.	597	.	5.98717	5.3	-1
716	chr1	17189497	17189709	.	561	.	5.47075	2.9	-1
716	chr1	17213042	17244356	.	331	.	2.21918	13.1	-1
716	chr1	17221568	17222189	.	598	.	5.99199	14.7	-1
716	chr1	17222095	17222201	.	722	.	7.75023	2.2	-1
716	chr1	17222961	17223188	.	625	.	6.38656	6.9	-1
716	chr1	17223298	17223531	.	643	.	6.63691	8.2	-1
716	chr1	17228938	17233456	.	695	.	7.36961	14.6	-1
716	chr1	17239526	17241499	.	551	.	5.33951	14.4	-1
716	chr1	17286762	17287880	.	608	.	6.13788	15.4	-1
717	chr1	17327897	17328056	.	1000	.	18.2358	100	-1
717	chr1	17335446	17339674	.	681	.	7.17788	14.4	-1
717	chr1	17340791	17340936	.	669	.	6.99879	3.5	-1
717	chr1	17345321	17346218	.	410	.	3.34019	7.8	-1
717	chr1	17348970	17350802	.	351	.	2.50593	7.6	-1
717	chr1	17372157	17373054	.	627	.	6.41101	100	-1
717	chr1	17377984	17378136	.	668	.	6.99441	4	-1
717	chr1	17378603	17381064	.	1000	.	18.9294	100	-1
717	chr1	17386589	17387375	.	517	.	4.85709	14.8	-1
717	chr1	17407939	17408181	.	541	.	5.19194	3.3	-1
718	chr1	17445157	17446810	.	426	.	3.56664	15.2	-1
718	chr1	17466294	17469762	.	482	.	4.36151	14	-1
718	chr1	17481921	17483400	.	343	.	2.38521	3.6	-1
718	chr1	17487630	17487835	.	557	.	5.42183	2.5	-1
718	chr1	17533895	17534044	.	678	.	7.13523	4.1	-1
719	chr1	17601108	17601225	.	699	.	7.43461	2.4	-1
719	chr1	17675398	17675939	.	401	.	3.21571	1.6	-1
720	chr1	17725081	17725279	.	1000	.	15.6202	15.7	-1
720	chr1	17757205	17769273	.	717	.	7.68843	13.3	-1
720	chr1	17779268	17779514	.	646	.	6.67906	9.2	-1
720	chr1	17795927	17796152	.	629	.	6.44333	7	-1
721	chr1	17862530	17862679	.	678	.	7.13523	4.1	-1
721	chr1	17863023	17863301	.	653	.	6.77941	11.7	-1
724	chr1	18297326	18297544	.	566	.	5.54186	3.4	-1
724	chr1	18297707	18297830	.	729	.	7.85772	3.8	-1
726	chr1	18608074	18611992	.	478	.	4.3046	14.5	-1
727	chr1	18614378	18615382	.	355	.	2.55102	1.9	-1
727	chr1	18666202	18666406	.	559	.	5.4484	2.5	-1
727	chr1	18666875	18667446	.	551	.	5.33183	15	-1
727	chr1	18667521	18668111	.	550	.	5.32394	14.6	-1
727	chr1	18668008	18668140	.	666	.	6.95587	2.5	-1
727	chr1	18668354	18668500	.	665	.	6.95085	3.4	-1
727	chr1	18669507	18669619	.	753	.	8.19799	3.6	-1
728	chr1	18854475	18854679	.	760	.	8.29105	12.4	-1
729	chr1	18978208	18978317	.	738	.	7.98027	2.9	-1
729	chr1	18978320	18978425	.	727	.	7.82405	2.2	-1
731	chr1	19226136	19231132	.	742	.	8.03804	14	-1
731	chr1	19251937	19255919	.	701	.	7.45142	14	-1
731	chr1	19258125	19258500	.	493	.	4.51033	5	-1
732	chr1	19270062	19271459	.	419	.	3.4592	14.5	-1
732	chr1	19274637	19285425	.	871	.	9.86837	13.1	-1
732	chr1	19337406	19337506	.	755	.	8.21525	2.5	-1
732	chr1	19337796	19337958	.	659	.	6.86096	4.3	-1
732	chr1	19337989	19338166	.	618	.	6.27952	3.6	-1
733	chr1	19413622	19416832	.	386	.	2.99585	13.8	-1
733	chr1	19451198	19451725	.	408	.	3.30114	1.9	-1
733	chr1	19491994	19498135	.	429	.	3.61198	13.6	-1
91	chr1	19528210	19541373	.	917	.	10.5182	12.8	-1
734	chr1	19546419	19547269	.	383	.	2.95635	3.8	-1
734	chr1	19575349	19581958	.	1000	.	14.1195	13.5	-1
734	chr1	19636396	19644566	.	794	.	8.77184	13.8	-1
735	chr1	19716720	19719749	.	626	.	6.3976	13.5	-1
735	chr1	19737595	19739018	.	429	.	3.59975	15.2	-1
735	chr1	19771952	19773133	.	397	.	3.15074	9.8	-1
735	chr1	19775639	19775753	.	683	.	7.20636	1.7	-1
735	chr1	19775647	19775906	.	543	.	5.22432	4.1	-1
735	chr1	19779913	19782756	.	419	.	3.46757	14.6	-1
735	chr1	19785010	19787076	.	577	.	5.70731	13.9	-1
735	chr1	19788831	19790784	.	590	.	5.88907	15.3	-1
736	chr1	19794211	19798155	.	513	.	4.79084	13.6	-1
736	chr1	19794908	19796780	.	698	.	7.4088	14.3	-1
736	chr1	19797024	19797125	.	749	.	8.13391	2.5	-1
736	chr1	19801494	19814715	.	961	.	11.1336	13.5	-1
736	chr1	19831751	19832889	.	762	.	8.32311	15	-1
11	chr1	19921633	19930893	.	896	.	10.213	13.4	-1
737	chr1	19930998	19933902	.	371	.	2.77902	13.5	-1
737	chr1	19970224	19970611	.	677	.	7.11763	14.8	-1
737	chr1	19970970	19971775	.	641	.	6.60341	14.7	-1
737	chr1	19986143	19986434	.	514	.	4.81589	3.7	-1
737	chr1	19990129	19992832	.	366	.	2.7175	13.7	-1
737	chr1	20016395	20017155	.	385	.	2.98852	3	-1
737	chr1	20030503	20030737	.	656	.	6.81506	9	-1
737	chr1	20036892	20037128	.	565	.	5.52871	4.2	-1
737	chr1	20037183	20038071	.	647	.	6.69366	15.4	-1
738	chr1	20119838	20120532	.	376	.	2.85493	1.3	-1
738	chr1	20124211	20128523	.	718	.	7.69927	13.5	-1
739	chr1	20207507	20213748	.	724	.	7.78961	13.3	-1
739	chr1	20214627	20215127	.	413	.	3.38275	1.9	-1
739	chr1	20216077	20216743	.	410	.	3.33776	4.2	-1
739	chr1	20218738	20220170	.	332	.	2.22727	1.7	-1
739	chr1	20288013	20288265	.	513	.	4.79415	2.2	-1
739	chr1	20288185	20288323	.	669	.	7.00362	3	-1
740	chr1	20385140	20385325	.	617	.	6.26919	4	-1
740	chr1	20385835	20386738	.	397	.	3.15745	6.2	-1
740	chr1	20387015	20387568	.	409	.	3.3207	2.4	-1
740	chr1	20387041	20387241	.	652	.	6.7655	6.5	-1
740	chr1	20402965	20408912	.	446	.	3.8517	13.7	-1
740	chr1	20446551	20446756	.	591	.	5.89329	3.9	-1
741	chr1	20450059	20454988	.	404	.	3.255	13.8	-1
741	chr1	20478642	20479058	.	699	.	7.43461	15.2	-1
741	chr1	20481099	20481275	.	620	.	6.3152	3.6	-1
741	chr1	20498012	20498226	.	557	.	5.41962	2.8	-1
741	chr1	20511441	20514119	.	400	.	3.194	14.2	-1
741	chr1	20538891	20539892	.	396	.	3.13799	7.3	-1
742	chr1	20647536	20650455	.	401	.	3.21173	13.8	-1
742	chr1	20685393	20686421	.	394	.	3.10258	7.3	-1
742	chr1	20707579	20707796	.	568	.	5.5674	3.5	-1
743	chr1	20820464	20820797	.	656	.	6.82064	15.2	-1
743	chr1	20830465	20836340	.	856	.	9.64855	14.2	-1
744	chr1	20958691	20961959	.	628	.	6.4177	14.4	-1
745	chr1	20984115	20989906	.	1000	.	13.1097	14.5	-1
745	chr1	21005008	21005197	.	626	.	6.39219	4.6	-1
745	chr1	21005242	21005521	.	713	.	7.62114	15.4	-1
745	chr1	21022862	21023792	.	787	.	8.67771	14.4	-1
745	chr1	21057294	21060962	.	728	.	7.83898	13.6	-1
746	chr1	21106678	21115722	.	869	.	9.83171	13.2	-1
746	chr1	21107804	21108018	.	605	.	6.09708	5.1	-1
746	chr1	21108407	21108640	.	643	.	6.63691	8.2	-1
746	chr1	21109974	21115319	.	1000	.	15.0897	13.7	-1
747	chr1	21258789	21259867	.	554	.	5.37941	14.7	-1
747	chr1	21290579	21291834	.	637	.	6.54601	14.2	-1
747	chr1	21318858	21319862	.	579	.	5.72776	14.6	-1
747	chr1	21325904	21327334	.	339	.	2.33176	2.7	-1
747	chr1	21348050	21350077	.	806	.	8.94024	14.2	-1
748	chr1	21377164	21379343	.	358	.	2.59478	11.7	-1
748	chr1	21415954	21416515	.	399	.	3.18721	1.7	-1
748	chr1	21416989	21417202	.	607	.	6.1257	5.1	-1
748	chr1	21443935	21445009	.	349	.	2.47474	1.8	-1
748	chr1	21491612	21492145	.	405	.	3.26398	1.8	-1
749	chr1	21497527	21499009	.	448	.	3.88035	14.4	-1
749	chr1	21499414	21504923	.	986	.	11.4913	13.7	-1
749	chr1	21614163	21623326	.	694	.	7.3624	14.9	-1
750	chr1	21650084	21653031	.	457	.	4.00112	13.8	-1
750	chr1	21656127	21656329	.	563	.	5.50235	2.6	-1
750	chr1	21660130	21662905	.	706	.	7.52303	13.6	-1
750	chr1	21663323	21663437	.	683	.	7.20636	1.7	-1
750	chr1	21663362	21664004	.	568	.	5.57017	15	-1
750	chr1	21668004	21674506	.	817	.	9.09717	13.3	-1
750	chr1	21709578	21712196	.	384	.	2.97186	15.3	-1
750	chr1	21724371	21724668	.	657	.	6.83384	13.2	-1
751	chr1	21765361	21768462	.	466	.	4.12967	13.9	-1
751	chr1	21839656	21841690	.	351	.	2.49465	8.9	-1
752	chr1	21933706	21934445	.	535	.	5.10061	14.6	-1
752	chr1	21977547	21978279	.	659	.	6.86585	14.6	-1
752	chr1	21995930	21996433	.	412	.	3.36257	1.8	-1
753	chr1	22076512	22120303	.	487	.	4.4318	12.9	-1
753	chr1	22083654	22096636	.	460	.	4.05004	13.2	-1
753	chr1	22099077	22111432	.	885	.	10.064	12.9	-1
753	chr1	22117139	22119337	.	372	.	2.79221	14.5	-1
753	chr1	22140693	22140817	.	752	.	8.18407	4.7	-1
754	chr1	22178941	22179214	.	524	.	4.95641	3.6	-1
754	chr1	22191742	22193744	.	517	.	4.85181	14.6	-1
754	chr1	22262915	22263496	.	509	.	4.74101	13	-1
754	chr1	22264007	22264710	.	694	.	7.3553	14.5	-1
755	chr1	22283206	22284212	.	354	.	2.54595	1.9	-1
755	chr1	22345096	22345297	.	565	.	5.52973	2.6	-1
755	chr1	22345488	22345777	.	647	.	6.68858	12	-1
755	chr1	22349642	22355265	.	1000	.	11.9545	13.3	-1
755	chr1	22358160	22358324	.	632	.	6.48262	3.4	-1
755	chr1	22365671	22367509	.	698	.	7.41439	14.3	-1
755	chr1	22369265	22369760	.	519	.	4.88131	11.1	-1
755	chr1	22371341	22372470	.	353	.	2.5254	2.7	-1
755	chr1	22375070	22375288	.	613	.	6.20688	5.7	-1
755	chr1	22377872	22390489	.	673	.	7.05896	15	-1
755	chr1	22378356	22384181	.	1000	.	12.2036	13.3	-1
755	chr1	22385918	22386046	.	654	.	6.7957	1.9	-1
755	chr1	22386420	22386552	.	666	.	6.95587	2.5	-1
755	chr1	22386750	22386929	.	632	.	6.47933	4.3	-1
755	chr1	22386956	22387104	.	613	.	6.20388	1.8	-1
755	chr1	22387299	22387529	.	649	.	6.72348	8.3	-1
755	chr1	22388750	22388952	.	647	.	6.69851	6.4	-1
755	chr1	22390841	22392875	.	349	.	2.47089	8.5	-1
755	chr1	22397824	22398590	.	419	.	3.46981	6.9	-1
755	chr1	22399943	22405311	.	455	.	3.97907	13.5	-1
755	chr1	22406337	22406580	.	526	.	4.97171	2.5	-1
756	chr1	22413726	22418143	.	523	.	4.93425	13.5	-1
756	chr1	22426579	22428452	.	444	.	3.81853	14.7	-1
756	chr1	22429937	22430542	.	394	.	3.11516	1.9	-1
756	chr1	22430911	22432240	.	421	.	3.49074	14.9	-1
756	chr1	22443335	22446554	.	391	.	3.06253	13.9	-1
756	chr1	22468881	22469105	.	540	.	5.17768	2.5	-1
756	chr1	22469546	22469788	.	879	.	9.9845	100	-1
756	chr1	22470207	22470552	.	679	.	7.14369	100	-1
756	chr1	22502225	22503500	.	399	.	3.18376	11.5	-1
756	chr1	22502240	22512376	.	273	.	1.39692	1.7	-1
756	chr1	22511946	22513021	.	355	.	2.56235	2.6	-1
758	chr1	22699311	22699547	.	782	.	8.60021	15.3	-1
758	chr1	22745340	22745603	.	655	.	6.79857	10.8	-1
758	chr1	22745704	22745818	.	683	.	7.20636	1.7	-1
758	chr1	22745877	22746014	.	673	.	7.05474	3.1	-1
758	chr1	22755365	22755610	.	648	.	6.70633	9.2	-1
758	chr1	22776767	22782170	.	745	.	8.07652	13.8	-1
758	chr1	22782294	22783736	.	338	.	2.31236	2.6	-1
759	chr1	22821337	22821549	.	577	.	5.6987	3.7	-1
759	chr1	22905246	22905378	.	691	.	7.32197	3.3	-1
759	chr1	22905258	22905568	.	593	.	5.92371	9.4	-1
760	chr1	23037868	23038077	.	550	.	5.31806	2.3	-1
760	chr1	23038190	23039503	.	694	.	7.361	14.4	-1
761	chr1	23076183	23077458	.	549	.	5.30627	14.4	-1
761	chr1	23080268	23080600	.	658	.	6.84119	14.9	-1
761	chr1	23080651	23080755	.	732	.	7.89928	2.3	-1
761	chr1	23080857	23081132	.	621	.	6.32618	9.4	-1
